0:  zero-function
17062:  -232-124-142-350-064-783
17064:  -120-041-034-121-674-582
17066:  -230-044-014-362-572
17068:  -030-234-454-162-050-784
17070:  -234-044-144-563-032-781
17072:  -124-042-134-564-251-783
17074:  -014-344-252-012-674
17076:  -014-342-251-013-364-784
17078:  -231-044-154-140-274-681-394
17080:  -033-144-251-364-013-784
17082:  -033-144-024-032-563-781
17084:  -031-124-143-064-571-384
17086:  -233-124-044-561-374
17088:  -030-144-124-562
17090:  -014-124-132-461-573
17092:  -233-044-232-144-562-782
17094:  -024-342-022-152-674
17096:  -022-124-453-030-174-683
17098:  -120-130-254-062-474
17100:  -030-244-144-352-672
17102:  -014-024-450-132-671
17104:  -013-012-342-254-264-780
17106:  -012-244-014-362-572
17108:  -034-014-254-463-120-784
17110:  -024-144-054-353-462-781
17112:  -134-244-151-460-053-784
17114:  -014-342-242-024-671-583
17116:  -132-234-154-024-670-481
17118:  -034-244-051-360-151-784
17120:  -020-142-352-054-264-780
17122:  -024-140-054-342-672
17124:  -233-234-044-050-162-784
17126:  -014-020-024-451-362-782
17128:  -134-244-050-120-674
17130:  -032-014-124-562-471
17132:  -234-044-144-563-132-781
17134:  -014-124-132-461-350-782
17136:  -030-133-454-244-673
17138:  -024-232-014-460-571
17140:  -024-344-014-232-563-781
17142:  -134-041-350-044-271-684
17144:  -123-041-350-010-271-684
17146:  -010-123-451-360-021-783
17148:  -033-144-124-561-374
17150:  -024-124-452-121-373-681
17152:  -010-242-154-362
17154:  -031-020-152-264-472
17156:  -013-243-121-463-354-783
17158:  -234-041-154-123-672
17160:  -013-244-124-364-573
17162:  -033-130-254-022-471-683
17164:  -124-344-033-262-572
17166:  -134-130-024-254-461-783
17168:  -134-020-451-231-264-780
17170:  -134-122-041-563-274
17172:  -233-134-254-042-672
17174:  -134-010-041-251-674
17176:  -233-024-124-451-364-780
17178:  -133-041-254-234-170-682
17180:  -134-020-451-264
17182:  -122-042-134-561-274
17184:  -123-023-344-154-672
17186:  -010-342-031-250-163-784
17188:  -233-041-154-354-274-682
17190:  -023-344-051-164-250-782
17192:  -233-134-254-042-374-680
17194:  -120-124-042-054-372-684
17196:  -124-344-044-260-572
17198:  -134-042-124-242-672-581-394
17200:  -134-023-244-152-672
17202:  -230-034-144-234-571-683
17204:  -234-144-010-562
17206:  -133-234-042-561-174
17208:  -024-234-142-154-673
17210:  -234-042-124-142-672-581-394
17212:  -134-010-250-461-274
17214:  -124-042-134-561-274
17216:  -131-243-010-561-174
17218:  -233-024-124-451-673
17220:  -233-010-451-164
17222:  -233-020-151-041-674
17224:  -233-041-254-144-670
17226:  -014-242-152-341-273-684
17228:  -020-142-233-564
17230:  -124-042-233-561-174
17232:  -133-244-042-562
17234:  -122-042-133-561-274
17236:  -133-132-244-561-042-782
17238:  -120-342-051-121-674
17240:  -134-042-252-013-472-684
17242:  -233-133-042-561-274
17244:  -120-341-154-062-264-783
17246:  -034-143-051-142-271-684
17248:  -023-144-234-461-573
17250:  -014-024-352-464-152-782
17252:  -023-341-154-264-010-782
17254:  -233-133-052-461-174
17256:  -014-132-251-133-463-781-294
17258:  -024-144-352-120-671-084
17260:  -133-231-042-262-154-784
17262:  -020-344-250-164-052-781-394
17264:  -010-242-133-564
17266:  -124-042-133-561-274
17268:  -013-243-152-234-673-484
17270:  -233-034-252-161-041-784
17272:  -233-042-152-264-131-784
17274:  -010-344-052-150-261-784-394
17276:  -034-242-152-264-374
17278:  -233-024-124-451-374-681-394
17280:  -010-344-124-562
17282:  -133-034-451-124-672
17284:  -124-044-150-462-364-783
17286:  -031-144-034-254-262-782
17288:  -233-034-152-144-673
17290:  -031-020-354-243-160-784
17292:  -023-142-123-362-574
17294:  -124-344-253-054-473-681
17296:  -134-133-254-051-474-682
17298:  -031-143-254-034-172-682
17300:  -010-344-124-052-564-783
17302:  -120-124-042-054-362-784
17304:  -014-124-242-561-343-782-394
17306:  -120-234-342-061-153-784-394
17308:  -133-042-252-164-374
17310:  -134-010-032-264-573-484
17312:  -124-020-452-354-673
17314:  -122-042-133-561-230-784
17316:  -024-343-142-124-573-681-394
17318:  -233-133-051-463-122-784-394
17320:  -134-010-252-464-031-780
17322:  -233-042-151-264-372-584
17324:  -023-344-143-561-121-784
17326:  -122-041-254-163-372-584
17328:  -013-122-244-364-573
17330:  -124-344-041-253-672-384
17332:  -233-042-152-264-374
17334:  -134-244-042-561-010-784
17336:  -013-243-121-463-352-784
17338:  -123-041-014-263-372-584
17340:  -010-242-154-364
17342:  -233-042-124-561-374
17344:  -013-342-124-154-673
17346:  -024-234-451-124-672
17348:  -233-234-052-144-673
17350:  -130-040-252-031-673-184
17352:  -234-141-042-164-274-582
17354:  -021-014-352-464-123-782
17356:  -010-242-352-164
17358:  -234-042-152-041-273-684
17360:  -134-133-254-042-672
17362:  -014-242-152-341-673-284
17364:  -134-244-154-053-460-781
17366:  -034-242-152-264-031-784
17368:  -124-344-050-133-671-284
17370:  -014-124-242-561-341-784
17372:  -134-023-244-451-161-780
17374:  -134-244-024-461-352-782
17376:  -134-042-154-461-264-782
17378:  -131-134-052-243-671-184
17380:  -233-134-254-060-471-184
17382:  -010-124-451-024-371-684
17384:  -124-344-053-121-673-384
17386:  -121-120-044-362-051-784
17388:  -230-020-144-561-374
17390:  -233-134-052-461-174
17392:  -020-142-352-264
17394:  -130-124-234-052-671-484
17396:  -132-234-453-052-164-783
17398:  -234-144-252-041-673-184
17400:  -013-122-354-463-274
17402:  -234-042-133-561-274
17404:  -121-023-150-362-474
17406:  -024-124-452-121-374-681
17408:  -013-340
17410:  -134-020-451-034-673
17412:  -232-142-053
17414:  -014-124-351-064-470
17416:  -034-232-140-563
17418:  -232-042-354-151-670
17420:  -231-033-452-162
17422:  -134-041-250-361-574
17424:  -121-043-134-562
17426:  -134-121-054-463
17428:  -232-144-053
17430:  -024-343-052-162-574
17432:  -231-044-134-464-570
17434:  -134-043-231-563-074
17436:  -134-232-042-154-673
17438:  -134-041-231-564
17440:  -231-040-354-134-672
17442:  -034-014-450
17444:  -232-144-044-562
17446:  -021-014-134-460-572
17448:  -034-232-154-460
17450:  -022-142-054-354-672
17452:  -134-041-231-464-354-780
17454:  -134-041-120-361-574
17456:  -033-232-451-160-574
17458:  -232-041-154-354-670
17460:  -232-144-010-562
17462:  -030-232-051-164-473
17464:  -132-232-013-561-474
17466:  -014-241-353-164-030-782
17468:  -030-232-142-564
17470:  -134-232-042-561-174
17472:  -231-140-053
17474:  -231-014-144-562
17476:  -013
17478:  -231-143-014-563
17480:  -231-044-150
17482:  -231-044-143-562
17484:  -231-040-152
17486:  -032-013-243-561
17488:  -133-231-453-063
17490:  -231-044-134-232-672-582
17492:  -232-141-053
17494:  -121-133-044-563
17496:  -034-232-143-454-673
17498:  -133-231-041-564
17500:  -231-232-151-040-672
17502:  -024-343-013-561
17504:  -124-343-054-014-673
17506:  -023-341-054-154-672
17508:  -232-141-014-560
17510:  -133-014-453
17512:  -124-343-151-063-574
17514:  -120-341-011-054-670
17516:  -020-144-030-562
17518:  -120-341-154-062-174
17520:  -130-232-451-010-672
17522:  -034-241-140-353-674
17524:  -232-044-152-464
17526:  -021-343-054-162-574
17528:  -034-232-140-564
17530:  -034-143-231-563-074
17532:  -124-343-013-561
17534:  -014-242-344-351-061-784
17536:  -034-231-450-160
17538:  -022-144-034-560
17540:  -232-044-152
17542:  -124-341-153-061-574
17544:  -034-140
17546:  -022-034-141-560
17548:  -231-043-354-162
17550:  -034-014-231-562-140-781
17552:  -014-241-030-344-562-783
17554:  -034-232-451-054-174-680
17556:  -232-012-451-064-174
17558:  -133-124-041-351-674
17560:  -232-141-053-132-674
17562:  -133-123-034-564-473
17564:  -030-034-252-164-473
17566:  -232-144-010-562-032-784
17568:  -130-232-451-060-474
17570:  -120-014-451-034-670
17572:  -232-044-011-563
17574:  -133-122-041-351-674
17576:  -034-020-151-460
17578:  -011-340-054
17580:  -130-232-451-060-152-784
17582:  -232-142-354-061-374
17584:  -013-344-241-563
17586:  -014-241-353-013-674
17588:  -013-232-454
17590:  -013-012-251-363-474
17592:  -121-013-354-462
17594:  -231-143-051-364
17596:  -231-232-040-162-574
17598:  -021-013-343-564
17600:  -024-342-254-160
17602:  -034-013-231-451-164-782
17604:  -232-042-152
17606:  -022-144-030-562
17608:  -023-341-054-160
17610:  -030-231-142-562-051-783
17612:  -030-142
17614:  -022-030-141-563
17616:  -024-342-254-031-173-682
17618:  -024-144-013-353-674
17620:  -232-141-140-062-572
17622:  -024-144-013-353-671
17624:  -023-144-034-560-474
17626:  -034-244-140-353-671
17628:  -132-232-042-151-673
17630:  -024-141-013-353-671
17632:  -134-041-253-354-673
17634:  -013-122-054-363-474
17636:  -013-020-353-461
17638:  -020-142-352-054-673
17640:  -034-141-140-232-570-681
17642:  -032-231-013-560-471
17644:  -030-020-151-463
17646:  -032-013-451
17648:  -231-013-352-462
17650:  -034-232-134-462-571
17652:  -013-232-451
17654:  -013-012-251-363-471
17656:  -034-232-140-561
17658:  -034-011-450-232-671
17660:  -030-232-142-561
17662:  -021-013-343-561
17664:  -123-041-352
17666:  -234-142-254-034-673
17668:  -134-240-131-063-573
17670:  -131-130-252-044-673
17672:  -134-034-042-562-240-782
17674:  -013-242-034-563
17676:  -123-041-352-122-373-681
17678:  -011-244-054-243-362-784
17680:  -123-344-053
17682:  -024-143-052-362-574
17684:  -233-234-142-564-073
17686:  -134-240-241-161-051-784
17688:  -134-014-251-464-042-782
17690:  -231-044-134-260-572
17692:  -123-122-054-344-671-084
17694:  -121-340-154-231-061-784
17696:  -123-344-044-562
17698:  -121-034-134-460-572
17700:  -233-014-232-451-064-782
17702:  -134-240-131-051-674
17704:  -021-124-034-450-074-682
17706:  -034-014-252-462
17708:  -014-244-153-351-061-784
17710:  -134-240-132-034-671-583
17712:  -030-123-451-364
17714:  -010-123-341-051-674
17716:  -233-141-232-062-564-783
17718:  -130-242-051-131-674
17720:  -124-042-352-013-472-684
17722:  -232-042-123-561-374
17724:  -033-143-124-352-672-484
17726:  -024-142-351-143-071-684
17728:  -134-243-154-063
17730:  -231-140-251-164-044-783
17732:  -233-141-053
17734:  -131-044-123-562
17736:  -231-044-233-161-570
17738:  -231-044-123-562
17740:  -233-231-050-141-673
17742:  -034-243-013-561
17744:  -130-234-451-063
17746:  -234-141-254-463-054-783
17748:  -234-141-053
17750:  -234-141-054-030-672
17752:  -231-234-044-151-670
17754:  -011-240-352-064-274
17756:  -231-234-040-151-673
17758:  -234-044-253-151-062-782
17760:  -123-232-451-364-044-782
17762:  -134-234-452-131-061-784
17764:  -034-141-123-064-572
17766:  -023-342-151-064
17768:  -131-244-353-151-064-782
17770:  -120-023-352-461-074
17772:  -023-342-231-151-060-784
17774:  -034-141-050-164-243-781
17776:  -034-140-252-030-364-783
17778:  -034-140-021-563-374
17780:  -123-042-131-563-474
17782:  -123-041-131-564
17784:  -034-143-352-261-054-784
17786:  -123-034-453-232-674
17788:  -124-042-352-013-464-781
17790:  -034-244-030-014-571-683
17792:  -123-231-034-453-670
17794:  -021-124-034-450-672
17796:  -232-044-233-161-573
17798:  -124-341-123-061-574
17800:  -021-143-034-563
17802:  -123-034-453
17804:  -014-023-344-354-670-184
17806:  -034-244-351-463-151-783
17808:  -014-242-354-030-672
17810:  -123-344-054-124-070-682
17812:  -120-343-234-054-161-783
17814:  -011-124-034-340-572-684
17816:  -123-034-454-012-672
17818:  -030-031-123-564-473
17820:  -134-044-254-063-152-781
17822:  -124-343-054-014-472-681-394
17824:  -130-242-054-354-673
17826:  -024-124-450-034-673
17828:  -232-044-234-161-573
17830:  -234-142-023-362-571-084
17832:  -024-143-034-563
17834:  -123-043-352-064
17836:  -034-231-453-234-171-683
17838:  -124-234-452-061-374
17840:  -022-013-342-252-674
17842:  -122-040-123-061-351-784
17844:  -233-141-232-053-674
17846:  -123-122-351-041-674
17848:  -131-040-123-561-374
17850:  -123-041-354
17852:  -123-041-014-263-371-584
17854:  -130-241-154-061-374
17856:  -134-243-030-154-673
17858:  -123-041-132-562-231-784
17860:  -233-141-232-062-572
17862:  -034-013-124-462-571
17864:  -023-341-054-233-171-680
17866:  -023-341-054-123-672
17868:  -233-030-141-563
17870:  -123-034-132-453-671
17872:  -024-342-254-344-171-680
17874:  -034-244-124-462-053-781
17876:  -120-343-234-052-161-783
17878:  -020-144-351-123-071-684
17880:  -034-244-140-053-671
17882:  -034-140-252-030-464-783
17884:  -023-344-014-561-074
17886:  -031-244-151-030-672
17888:  -123-024-351-041-674
17890:  -024-143-030-231-561-784
17892:  -034-234-450-013-671
17894:  -134-240-132-034-573-684
17896:  -024-232-143-034-571-683
17898:  -134-240-051-364
17900:  -134-034-043-121-570-684
17902:  -233-141-354-062-574
17904:  -024-011-450-362-274
17906:  -234-142-034-563-023-784
17908:  -030-234-453-013-671
17910:  -014-234-451-030-672
17912:  -034-234-140-241-561-780
17914:  -130-242-051-364
17916:  -234-141-030-562
17918:  -021-013-344-561
17920:  -123-342-014-560
17922:  -020-141-054-353-672
17924:  -020-141-054-021-373-682
17926:  -014-130-252-462
17928:  -014-130-022-344-561-783
17930:  -130-044-020-562
17932:  -134-240-033-464-573
17934:  -130-241-121-463-071-584
17936:  -133-123-354-044-672
17938:  -121-033-044-154-672
17940:  -034-241-154-364-050-782
17942:  -232-041-020-161-574
17944:  -013-024-451-014-374-682
17946:  -231-143-054-020-364-783
17948:  -134-121-454-063-243-784
17950:  -012-342-024-013-563-784
17952:  -123-344-014-560
17954:  -022-034-451-014-670
17956:  -134-244-021-563-014-783
17958:  -034-014-242-562
17960:  -014-124-050-461-364-780
17962:  -130-044-134-260-572
17964:  -020-344-252-162-050-784
17966:  -132-042-354-154-262-782
17968:  -033-234-451-144-672
17970:  -034-242-142-061-151-784
17972:  -234-141-050-232-671-184
17974:  -123-042-232-561-174
17976:  -014-124-243-342-562-781-394
17978:  -131-044-252-130-671-084
17980:  -030-012-144-352-272-684
17982:  -034-244-241-164-050-781-394
17984:  -034-014-242-364-570
17986:  -014-124-033-562-472
17988:  -233-042-151-064
17990:  -014-020-452
17992:  -134-243-054-151-673
17994:  -231-020-140-561-074
17996:  -030-020-144-563
17998:  -013-130-052-263-471
18000:  -014-340-232-020-561-783
18002:  -124-234-452-121-061-784
18004:  -121-133-054-044-673
18006:  -033-242-151-064
18008:  -012-344-251-064-153-782
18010:  -033-242-130-561-074
18012:  -024-234-013-154-470-681
18014:  -012-342-024-013-563-781
18016:  -120-014-342-264-570
18018:  -034-014-234-461-570
18020:  -234-042-151-064
18022:  -030-240-014-563
18024:  -234-040-024-154-461-780
18026:  -230-040-231-151-670-084
18028:  -130-234-451-060-174
18030:  -134-124-450-062-174
18032:  -123-231-053-461-133-784
18034:  -123-042-124-363-571-184
18036:  -131-043-123-561-133-784
18038:  -034-242-151-064
18040:  -012-342-251-034-170-684-394
18042:  -014-020-124-354-672-484
18044:  -034-243-052-242-171-684
18046:  -123-042-124-363-154-781
18048:  -022-144-010-364-570
18050:  -022-034-152-144-673
18052:  -124-342-151-054-274-682
18054:  -232-144-054-123-672
18056:  -022-034-451-163-574
18058:  -123-042-130-564
18060:  -030-034-144-252-672
18062:  -034-014-140-253-671
18064:  -014-234-344-130-571-683
18066:  -022-034-024-161-453-782-194
18068:  -232-144-234-161-054-780
18070:  -012-342-252-164-074
18072:  -024-141-034-164-572
18074:  -033-130-123-463-054-784
18076:  -010-242-354-034-672-184
18078:  -231-234-043-052-164-781-394
18080:  -014-020-451-354-670
18082:  -130-124-134-044-560-782
18084:  -232-142-054-234-072-682
18086:  -020-141-232-562-074
18088:  -121-344-011-563-074
18090:  -020-141-350-064
18092:  -130-242-152-354-070-684
18094:  -034-130-251-463-011-783
18096:  -014-342-251-013-672-384
18098:  -134-013-044-261-573-384
18100:  -233-141-050-164-232-784
18102:  -123-042-154-232-674
18104:  -131-043-123-561-134-784
18106:  -121-034-011-452-674
18108:  -020-141-054-021-373-684
18110:  -034-241-050-162-354-784
18112:  -033-142-241-164-354-783
18114:  -024-341-054-461-164-782
18116:  -134-022-042-154-673
18118:  -130-242-052-164
18120:  -024-234-451-030-174-680
18122:  -014-130-240-561-074
18124:  -030-123-452-164
18126:  -014-243-151-342-672
18128:  -014-244-151-353-460-784
18130:  -014-244-012-350-671-284
18132:  -034-144-234-013-563-781
18134:  -230-012-254-013-463-781
18136:  -031-143-354-054-262-781-394
18138:  -020-344-252-061-153-784-394
18140:  -123-034-044-563-174
18142:  -014-244-151-342-672
18144:  -231-020-140-561-030-784
18146:  -134-243-011-563-030-784
18148:  -020-142-344-062-054-783
18150:  -134-240-052-164
18152:  -014-234-344-162-450-781
18154:  -134-014-250-364-472-584
18156:  -030-020-151-464
18158:  -020-141-054-353-671
18160:  -014-340-232-020-572-681
18162:  -013-012-244-251-360-784
18164:  -014-342-251-013-364-781
18166:  -123-042-154-232-671
18168:  -010-241-154-061-370-584
18170:  -034-130-242-561-074
18172:  -033-242-151-364-474
18174:  -020-141-054-021-373-681
18176:  -024-143-054-362
18178:  -134-042-354-123-672
18180:  -013-243-121-463-351-783
18182:  -031-144-014-561-250-782
18184:  -013-242-134-563-474
18186:  -130-044-033-561-242-782
18188:  -134-013-254-462-574
18190:  -130-242-134-044-671-583
18192:  -121-040-134-561-474
18194:  -134-041-121-564
18196:  -233-044-232-061-151-784
18198:  -014-244-243-354-073-681
18200:  -121-043-020-354-174-683
18202:  -032-142-354-251-061-784
18204:  -134-121-454-063-243-781
18206:  -233-134-044-561-274
18208:  -121-043-134-464-154-782
18210:  -123-342-134-062-574
18212:  -034-244-242-151-061-784
18214:  -134-240-133-014-671-583
18216:  -020-144-050-252-364-783
18218:  -134-240-133-034-671-583
18220:  -134-242-124-561-041-780-394
18222:  -134-034-451-240-672
18224:  -010-123-354-463
18226:  -134-123-042-561-374
18228:  -010-123-354-122-671-483
18230:  -024-342-151-343-071-684
18232:  -232-042-150-123-364-784
18234:  -014-124-352-242-062-784-394
18236:  -024-142-352-264-174
18238:  -233-124-453-134-072-681-394
18240:  -010-231-123-453-673
18242:  -121-231-154-061-474
18244:  -233-044-152-464
18246:  -031-243-054-162-574
18248:  -233-024-150-464
18250:  -024-143-231-563-074
18252:  -134-243-013-561
18254:  -014-024-231-151-463-784
18256:  -130-234-451-241-070-682
18258:  -024-031-140-562-274
18260:  -133-234-042-151-673
18262:  -121-133-051-464
18264:  -232-141-354-263-053-784
18266:  -024-143-254-362-474
18268:  -134-013-244-042-561-783
18270:  -033-244-032-162-571-084
18272:  -133-123-042-564-231-783
18274:  -134-240-031-564-010-782
18276:  -024-344-232-562-171-084
18278:  -024-342-151-064
18280:  -134-012-242-561-024-784-394
18282:  -030-244-150-064-352-784
18284:  -024-342-151-343-072-684
18286:  -133-042-354-263-154-781
18288:  -120-234-451-010-672
18290:  -231-144-230-051-161-784
18292:  -024-344-151-064
18294:  -022-123-342-051-161-784
18296:  -120-234-451-010-674
18298:  -234-044-151-231-670-084
18300:  -120-013-234-461-174-581
18302:  -234-044-253-151-062-784
18304:  -034-231-142-562-123-782
18306:  -031-243-230-064-170-584
18308:  -134-243-034-160-574
18310:  -124-044-354-463-253-781
18312:  -010-123-352-464
18314:  -012-342-054-123-672
18316:  -134-243-034-160-571
18318:  -034-244-351-463-151-784
18320:  -024-144-052-362-250-784
18322:  -120-341-154-062-123-784-394
18324:  -034-124-054-260-453-781-394
18326:  -024-142-054-362-144-784
18328:  -123-031-454-134-072-682
18330:  -012-342-054-123-674
18332:  -032-242-024-362-172-584-394
18334:  -014-244-354-462-051-783-394
18336:  -014-020-124-354-463-782
18338:  -134-240-031-563-010-784
18340:  -024-344-151-232-672-084
18342:  -134-240-133-014-671-584
18344:  -121-133-051-460-374
18346:  -024-143-352-064
18348:  -124-234-452-121-061-780-394
18350:  -134-034-133-243-562-781
18352:  -013-130-251-463-374
18354:  -231-144-253-051-364-784
18356:  -122-342-013-254-674
18358:  -014-024-231-151-670-484-394
18360:  -121-013-354-464
18362:  -133-123-042-561-374
18364:  -013-243-121-463-351-784
18366:  -231-144-253-051-362-784
18368:  -134-243-030-162-574
18370:  -010-024-351-464-123-782
18372:  -134-013-234-460-571
18374:  -014-341-154-024-672-484
18376:  -134-240-010-561-374
18378:  -031-144-253-030-172-684
18380:  -123-342-154-053-671
18382:  -134-014-451-123-672
18384:  -130-242-134-062-354-783
18386:  -134-242-124-561-041-784
18388:  -232-144-234-161-050-782
18390:  -014-244-052-354-471-683
18392:  -230-044-252-061-153-784-394
18394:  -024-344-152-031-673-284
18396:  -234-141-134-062-572
18398:  -134-014-451-123-674
18400:  -024-143-030-231-564-782
18402:  -024-341-140-254-674
18404:  -232-144-233-161-050-784
18406:  -134-243-032-564-013-781
18408:  -121-023-351-464-013-784
18410:  -134-243-013-564-032-781
18412:  -134-041-121-560-374
18414:  -121-011-044-362-574
18416:  -024-140-352-264
18418:  -130-242-134-062-571-384
18420:  -122-342-013-254-671
18422:  -032-013-144-261-352-784
18424:  -130-242-010-561-374
18426:  -024-343-143-364-074-581
18428:  -121-013-344-561
18430:  -020-141-054-021-374-681
18432:  -024-340-150
18434:  -123-024-134-562-473
18436:  -033-244-032-162-573
18438:  -033-244-032-164-573
18440:  -031-240-054-160
18442:  -133-024-031-560-473
18444:  -033-244-152
18446:  -033-244-032-161-573
18448:  -121-024-134-562-470
18450:  -134-024-453
18452:  -233-044-232-164-573
18454:  -134-031-044-264-450-782
18456:  -031-144-024-563
18458:  -231-140-024-354-672
18460:  -134-041-121-254-670
18462:  -134-041-133-254-673
18464:  -021-020-340-164-154-783
18466:  -230-044-134-562
18468:  -024-232-154-344-672
18470:  -032-241-354-064-144-783
18472:  -014-340-054-244-672
18474:  -133-031-042-150-270-684
18476:  -033-144-032-161-254-780
18478:  -134-244-150-042-674
18480:  -134-030-254-463
18482:  -032-024-134-451-673
18484:  -024-232-154-344-170-682
18486:  -021-144-024-561-354-780
18488:  -232-042-254-160-474
18490:  -031-144-252-133-064-783
18492:  -133-033-254-463-174
18494:  -134-244-024-463-353-781
18496:  -032-024-150-463
18498:  -032-024-144-560
18500:  -233-044-152
18502:  -134-011-241-064-570
18504:  -024-140
18506:  -032-141-024-560
18508:  -031-243-054-162
18510:  -231-144-251-160-052-784
18512:  -014-341-154-024-673
18514:  -120-024-134-463-572
18516:  -233-044-232-161-573
18518:  -134-133-241-064-573
18520:  -024-031-153-462
18522:  -133-024-453
18524:  -024-031-453-454-171-683
18526:  -013-244-054-363-152-781
18528:  -030-020-244-154-670
18530:  -120-341-154-062-474
18532:  -233-044-232-154-161-780
18534:  -233-044-154-133-672
18536:  -032-141-014-264-572
18538:  -120-133-052-464
18540:  -024-020-342-154-673
18542:  -014-024-343-150-671
18544:  -010-244-013-344-673-582
18546:  -021-120-352-462-010-784
18548:  -134-013-124-463-574
18550:  -134-044-024-353-463-781
18552:  -010-244-133-562
18554:  -133-012-252-064-473
18556:  -124-044-152-343-671
18558:  -024-344-152-251-373-684
18560:  -034-231-453-264-170
18562:  -230-044-231-164-572
18564:  -024-344-152
18566:  -014-244-243-354-161-780
18568:  -230-044-150
18570:  -231-143-230-064-573
18572:  -032-241-354-064-172
18574:  -024-344-151-022-572-682
18576:  -030-031-244-154-672
18578:  -024-344-052-461-154-780
18580:  -124-344-023-161-054-780
18582:  -014-244-133-561-374
18584:  -134-012-242-561-074
18586:  -134-242-133-062-574
18588:  -024-344-053-164-342-782
18590:  -024-344-232-562-144-781-394
18592:  -130-232-451-060-240-784
18594:  -024-031-140-562-374
18596:  -024-020-151-344-672
18598:  -034-122-454-133-672
18600:  -232-141-024-464-570
18602:  -230-133-044-563
18604:  -033-020-244-353-162-781
18606:  -033-244-032-152-671
18608:  -231-024-150-364-472
18610:  -021-024-150-343-674
18612:  -013-244-133-354-673
18614:  -231-143-124-064-571-384
18616:  -024-232-140-564
18618:  -032-024-134-562-471
18620:  -013-122-454-241-373-684
18622:  -233-024-044-154-671-384
18624:  -030-244-150
18626:  -134-123-042-561-274
18628:  -024-344-232-562-172
18630:  -030-244-052-352-164-783
18632:  -232-042-254-160
18634:  -024-124-140-052-373-681
18636:  -024-342-152
18638:  -030-244-052-352-161-783
18640:  -030-031-153-244-673
18642:  -132-042-254-133-672
18644:  -023-234-343-054-172-681
18646:  -014-244-122-134-673-581-394
18648:  -024-144-141-232-572-682
18650:  -010-024-343-561-133-782
18652:  -024-343-053-161-342-782
18654:  -014-244-134-562-174
18656:  -030-020-244-151-670
18658:  -032-024-150-464
18660:  -020-343-233-064-172-581
18662:  -034-144-353-244-172-681
18664:  -024-232-140-050-671
18666:  -032-024-150-461
18668:  -024-020-342-151-673
18670:  -134-041-241-360-574
18672:  -030-244-133-562
18674:  -024-232-134-462-571
18676:  -233-044-232-152-671
18678:  -014-244-051-363-152-784
18680:  -024-232-140-561
18682:  -024-140-352-021-673
18684:  -033-244-152-232-671
18686:  -024-344-152-251-373-681
18688:  -014-244-352-123-672
18690:  -013-012-354-244-672
18692:  -013-012-251-363-464-783-394
18694:  -124-344-033-262-054-783
18696:  -024-033-122-564-144-782
18698:  -124-342-020-054-673
18700:  -123-041-352-122-674
18702:  -034-141-140-253-063-784
18704:  -123-122-054-344-673
18706:  -134-241-121-054-460-782
18708:  -014-244-130-354-062-782
18710:  -134-240-241-051-674
18712:  -123-122-031-464-054-782
18714:  -133-024-134-454-260-782
18716:  -033-020-124-464-573
18718:  -233-042-151-264-033-784
18720:  -012-344-124-064-572
18722:  -124-342-151-054-364-782
18724:  -014-124-450-054-370-681-394
18726:  -230-034-454-164-252-782
18728:  -124-344-010-044-561-783
18730:  -234-144-252-350-062-784
18732:  -034-242-024-462-152-784
18734:  -014-234-453-244-071-683-394
18736:  -134-033-124-564-452-782
18738:  -021-024-152-344-174-683
18740:  -134-033-124-564-040-782
18742:  -014-342-052-344-262-784
18744:  -134-031-153-064-240-781-294
18746:  -024-344-152-144-071-683-394
18748:  -123-042-352-264-174
18750:  -030-012-144-234-571-684
18752:  -034-014-254-451-074-683
18754:  -233-014-024-454-461-780
18756:  -233-141-050-464-174
18758:  -123-041-134-261-574
18760:  -233-024-451-163-574
18762:  -133-241-054-123-672
18764:  -233-043-154-020-672
18766:  -233-042-034-152-263-784
18768:  -014-342-052-262-574
18770:  -133-024-134-454-060-782
18772:  -134-244-151-352-074-682
18774:  -124-344-033-262-571-084
18776:  -133-041-254-012-672
18778:  -133-041-254-040-672
18780:  -120-033-451-164-023-784
18782:  -133-124-234-562-044-781-294
18784:  -014-023-344-561-244-782
18786:  -034-141-024-243-562-781-194
18788:  -234-042-151-064-233-784
18790:  -012-242-352-164-074
18792:  -124-344-044-151-673
18794:  -120-023-151-362-044-784
18796:  -120-342-054-254-670-184
18798:  -234-140-054-124-473-681-394
18800:  -134-014-352-040-264-783
18802:  -024-344-152-144-271-683-394
18804:  -124-044-354-463-251-783-394
18806:  -034-144-142-064-272-584
18808:  -123-042-131-563-124-784
18810:  -133-044-012-262-574
18812:  -030-034-124-252-464-781-394
18814:  -014-130-452-054-274-681-394
18816:  -021-144-020-364-573
18818:  -124-344-152-462-054-783
18820:  -234-144-350-161-054-780
18822:  -024-344-123-562-174
18824:  -124-342-151-054-670
18826:  -122-342-054-123-672
18828:  -024-344-053-164-250-782
18830:  -034-244-233-144-562-781-294
18832:  -014-244-130-354-462-782
18834:  -014-124-450-054-374-683
18836:  -134-244-054-012-672
18838:  -034-242-050-161-244-784
18840:  -230-014-454-234-171-683
18842:  -134-033-452-124-673-084-394
18844:  -230-234-040-162-053-784
18846:  -034-244-124-050-672-484
18848:  -020-142-344-254-074-682
18850:  -122-044-354-124-073-682
18852:  -133-234-453-064-151-783
18854:  -122-044-354-023-173-682
18856:  -011-244-153-062-352-784
